4.4444256	1.2180035	1.0302734
12.006446	2.6740036	2.0302734
20.548479	4.1520038	3.0302734
29.351959	5.6440039	1.0112305
38.036072	7.1120038	2.0112305
40.314091	8.5860043	3.0112305
30.577389	7.4600039	1.0112305
21.079399	5.9420037	2.0112305
12.851062	4.5320039	3.0112305
6.0675673	3.0900037	1.0107422
1.0700026	1.6260036	2.0107422
-4.708725	0.1560035	3.0107422
-11.260178	-1.2799965	1.0112305
-18.152369	-2.7459967	2.0112305
-24.793564	-4.2159967	3.0112305
-30.196266	-5.6479969	1.0112305
-36.238445	-7.119997	2.0112305
-42.324455	-8.5819969	3.0112305
-35.203487	-7.4799967	1.0117188
-27.352543	-6.0079966	2.0117188
-19.529879	-4.5399966	3.0117188
-11.947641	-3.0859966	1.0117188
-4.5295043	-1.6179966	2.0117188
1.5806304	-0.1499965	3.0117188
5.8530211	1.2880036	1.0112305
12.314724	2.7520037	2.0112305
20.333946	4.2180037	3.0112305
28.382334	5.6540036	1.0117188
36.093113	7.1200037	2.0117188
42.535934	8.5920038	3.0117188
33.83025	7.4800038	1.0107422
24.515434	6.0260038	2.0107422
15.697411	4.5480037	3.0107422
8.3585892	3.0920036	1.0107422
2.8819895	1.6280036	2.0107422
-2.5425644	0.15800351	3.0107422
-9.0217133	-1.2799965	1.0112305
-15.865638	-2.7439966	2.0112305
-22.31592	-4.2159967	3.0112305
-28.068544	-5.633997	1.0112305
-34.839527	-7.1019969	2.0112305
-41.704205	-8.5759974	3.0112305
-35.00703	-7.4719968	1.0112305
-27.225719	-6.001997	2.0112305
-19.522257	-4.5359969	3.0112305
-11.981443	-3.0919967	1.0112305
-4.5189552	-1.6239966	2.0112305
1.6373496	-0.15399651	3.0112305
5.7266359	1.2780036	1.0117188
12.074013	2.7440035	2.0117188
20.158947	4.2100039	3.0117188
28.307571	5.6580038	1.0117188
36.013615	7.1240039	2.0117188
42.574627	8.5940037	3.0117188
34.00668	7.484004	1.0107422
24.673822	6.0160036	2.0107422
15.87923	4.5440035	3.0107422
8.5560474	3.1060038	1.0107422
3.0580723	1.6440036	2.0107422
-2.4168191	0.1700035	3.0107422
-8.7239437	-1.2639966	1.0112305
-15.475119	-2.7319965	2.0112305
-21.968063	-4.2019968	3.0112305
-27.826849	-5.6359968	1.0112305
-34.545517	-7.093997	2.0112305
-41.529442	-8.567997	3.0112305
-34.938782	-7.4659967	1.0112305
-27.217684	-5.9979968	2.0112305
-19.511414	-4.5299969	3.0112305
-11.972697	-3.0899966	1.0112305
-4.536972	-1.6199965	2.0112305
1.6279073	-0.1559965	3.0112305
7.3730083	1.6860036	1.0112305
16.813311	3.6420038	2.0112305
27.95709	5.6020036	3.0112305
37.863312	7.5320039	1.0112305
46.418835	9.4920044	2.0112305
49.980515	11.452004	3.0112305
38.506821	9.9820042	1.0112305
26.781591	8.0260038	2.0112305
15.228933	6.070004	3.0112305
7.609838	4.1220036	1.0107422
1.3884044	2.1640036	2.0107422
-6.8605537	0.20600352	3.0107422
-14.722664	-1.7019966	1.0117188
-23.087896	-3.6559966	2.0117188
-31.481148	-5.6199965	3.0117188
-40.080154	-7.5359969	1.0117188
-49.107796	-9.4879971	2.0117188
-55.353134	-11.441997	3.0117188
-45.370869	-9.9859972	1.0102539
-35.183231	-8.0299969	2.0102539
-25.327724	-6.067997	3.0102539
-15.64084	-4.1259966	1.0112305
-5.9476891	-2.1679966	2.0112305
2.3955817	-0.20599651	3.0112305
8.186161	1.7060035	1.0117188
17.584455	3.6640036	2.0117188
27.957293	5.6180038	3.0117188
37.082287	7.5320039	1.0112305
45.188416	9.4880037	2.0112305
49.93845	11.446004	3.0112305
38.778091	9.9940042	1.0117188
27.109995	8.0380039	2.0117188
15.38665	6.0580039	3.0117188
8.3457527	4.1220036	1.0107422
1.9648082	2.1700037	2.0107422
-6.1626205	0.21400352	3.0107422
-13.963614	-1.6799966	1.0112305
-22.228476	-3.6439967	2.0112305
-30.655848	-5.6059966	3.0112305
-39.311543	-7.5299969	1.0112305
-46.549843	-9.4819965	2.0112305
-54.585175	-11.437997	3.0112305
-44.865341	-9.9599972	1.0117188
-34.738483	-8.001997	2.0117188
-24.929983	-6.041997	3.0117188
-15.36361	-4.1219969	1.0112305
-5.736166	-2.1639967	2.0112305
2.4719443	-0.19599651	3.0112305
1.3662083	3.50E-06	1.0117188
9.9634933	1.6840036	1.0107422
21.05158	3.6420038	2.0107422
28.181786	5.6080036	3.0107422
35.621387	7.5380039	1.0112305
42.623573	9.4940042	2.0112305
48.745407	11.452004	3.0112305
35.835663	9.9900036	1.0112305
22.821564	8.0340042	2.0112305
13.029086	6.070004	3.0112305
8.821578	4.1320038	1.0112305
1.7625329	2.1760037	2.0112305
-7.2399464	0.21400352	3.0112305
-16.161779	-1.6879966	1.0112305
-24.875208	-3.6479967	2.0112305
-31.472078	-5.6079969	3.0112305
-38.985752	-7.527997	1.0112305
-46.547604	-9.4799967	2.0112305
-54.63047	-11.433997	3.0112305
-44.182301	-9.9779968	1.0117188
-33.131359	-8.0179968	2.0117188
-22.910288	-6.0559969	3.0117188
-14.737288	-4.1219969	1.0112305
-6.3695655	-2.1639967	2.0112305
1.5951804	-0.1999965	3.0112305
10.03587	1.7000036	1.0117188
20.954437	3.6600037	2.0117188
27.968746	5.6220036	3.0117188
35.313065	7.5380039	1.0107422
42.238049	9.4940042	2.0107422
48.443985	11.450004	3.0107422
53.815189	13.360004	1.0112305
57.726257	15.318005	2.0112305
62.431522	17.280005	3.0112305
48.57177	15.822004	1.0107422
35.431599	13.854004	2.0107422
24.069794	11.888004	3.0107422
16.293476	9.9640036	1.0112305
10.808683	8.0040035	2.0112305
4.9683208	6.0460038	3.0112305
-2.4366324	4.1340036	1.0112305
-10.310143	2.1720035	2.0112305
-16.232658	0.21000351	3.0112305
-23.178724	-1.6939965	1.0107422
-28.732313	-3.6539967	2.0107422
-35.229515	-5.613997	3.0107422
-42.576023	-7.5099969	1.0112305
-48.801373	-9.4719973	2.0112305
-56.274757	-11.425997	3.0112305
-64.129112	-13.329997	1.0107422
-69.196358	-15.287997	2.0107422
-74.656944	-17.247997	3.0107422
-62.837093	-15.801997	1.0117188
-51.644547	-13.843997	2.0117188
-41.143177	-11.881997	3.0117188
-32.007675	-9.9559965	1.0107422
-23.208082	-8.001997	2.0107422
-15.040405	-6.0439968	3.0107422
-7.3604236	-4.1019969	1.0112305
1.4868864	-2.1479967	2.0112305
8.5116158	-0.18399651	3.0112305
14.973161	1.7140036	1.0117188
22.123762	3.6660037	2.0117188
29.18255	5.6260037	3.0117188
35.574253	7.5320039	1.0107422
41.746613	9.4860039	2.0107422
47.409157	11.442004	3.0107422
53.018208	13.358005	1.0112305
57.501774	15.314004	2.0112305
62.855049	17.278004	3.0112305
49.524017	15.820004	1.0107422
36.432644	13.850004	2.0107422
25.001339	11.884004	3.0107422
16.986008	9.9600039	1.0112305
11.299071	8.0000038	2.0112305
6.2529616	6.044004	3.0112305
-0.79361838	4.1240039	1.0117188
-8.3739443	2.1660037	2.0117188
-14.224177	0.20600352	3.0117188
-21.196152	-1.6939965	1.0112305
-26.303452	-3.6559966	2.0112305
-32.483246	-5.6159968	3.0112305
-39.358055	-7.5139971	1.0112305
-45.235046	-9.4719973	2.0112305
-52.145779	-11.431997	3.0112305
-59.257095	-13.347997	1.0112305
-66.354317	-15.307997	2.0112305
-73.543556	-17.269997	3.0112305
-62.59293	-15.809998	1.0112305
-51.424274	-13.849998	2.0112305
