-140.448,-142.108
-129.148,-128.614
-120.269,-115.12
-104.126,-86.4458
-93.6323,-85.6024
-81.5247,-78.8554
-54.0807,-73.7952
-29.8655,-67.0482
-4.84305,-67.0482
16.1435,-61.1446
36.3229,-53.5542
54.0807,-48.494
64.574,-42.5904
81.5247,-24.0361
92.8251,-12.2289
102.511,-0.421687
111.39,13.0723
121.076,35
130.762,56.9277
138.834,110.06
123.498,105.843
107.354,99.9398
95.2466,94.8795
78.296,85.6024
65.3812,78.012
51.6592,72.1084
37.13,62.8313
17.7578,53.5542
-4.03587,48.494
-30.6726,43.4337
-54.0807,36.6867
-68.6099,29.9398
-81.5247,18.9759
-96.0538,-2.10843
-110.583,-26.5663
-121.076,-54.3976
-129.955,-83.9157
-136.413,-115.12
