1.050429702	0.181049049	0.18303223	0.185412347	0.267935812	0.270304441	0.272267699	0.199166283	0.212920353	0.226674482	0.240428716	0.254182011	0.005465799	0.004478553	0.003349705	-0.055757131	-0.053655811	-0.05121737	-0.005979872	-0.017504266	-0.028145699	-0.038251963	-0.050738852	-0.009031864	-0.005419075	-0.001992659	-0.001154804	0.015435013	0.035390295	0.00624252	0.003391067	-0.000763493	0.00294481	-0.006572478	7.57697E-05	7.82975E-05	8.13324E-05	0.000186521	0.000189548	0.000192088	9.88625E-05	0.000116384	0.000133891	0.000151407	0.000168961	-0.000415981	-0.000339246	-0.000265154	-0.001139601	-0.0017711	-0.002363029	-1.25934E-05	8.13871E-05	-1.1329E-05	-1.61654E-05	0.000329854	-0.000117471	-0.0001068	-0.000108763	0.000116235	0.000200048	0.000254629	-0.000157048	-0.000164889	-0.00014209	-0.00016465	-0.000176646	28215.6
1.055175781	0.200167283	0.20234786	0.204964921	0.295705587	0.298308849	0.300465494	0.220088348	0.235211968	0.250335723	0.265459478	0.28058216	0.00860727	0.007543441	0.006335737	-0.05535946	-0.053069599	-0.050466619	-0.00361938	-0.016149146	-0.027286766	-0.038716622	-0.051723074	-0.010183634	-0.006181263	-0.002381076	-0.002443468	0.015739726	0.037617285	0.007106955	0.003878266	-0.000932461	0.003068793	-0.008328981	7.2897E-05	7.44523E-05	7.63202E-05	0.000141115	0.00014298	0.000144552	8.71079E-05	9.78879E-05	0.000108651	0.000119423	0.000130242	-0.000462815	-0.000377298	-0.000296509	-0.001250772	-0.001942722	-0.002592826	-1.73797E-05	9.39466E-05	-1.23064E-05	-8.93368E-06	0.000370775	-0.000126728	-0.00011464	-0.000115885	0.000136445	0.000219049	0.000276136	-0.000170439	-0.000174665	-0.000154582	-0.00018364	-0.000167653	30722.1
1.056955576	0.207512736	0.209766999	0.212472513	0.306280881	0.308971643	0.311200351	0.228107214	0.243742138	0.259377211	0.275012285	0.290646136	0.009798851	0.008705693	0.007467008	-0.05518562	-0.052837782	-0.050181966	-0.002726395	-0.015616084	-0.02691642	-0.038842693	-0.052015603	-0.010603285	-0.006451227	-0.002507616	-0.002845451	0.015951401	0.038556933	0.007445705	0.004060127	-0.000968218	0.003055834	-0.009129064	7.20585E-05	7.32591E-05	7.47013E-05	0.000124758	0.000126199	0.000127417	8.30293E-05	9.135E-05	9.9652E-05	0.000107965	0.000116326	-0.00048077	-0.000391882	-0.000308483	-0.001294751	-0.002008435	-0.002680004	-1.88407E-05	9.83925E-05	-1.25065E-05	-4.07611E-06	0.00038464	-0.000130182	-0.000117634	-0.000118649	0.000143024	0.0002253	0.000283544	-0.000175392	-0.000177931	-0.000159191	-0.000190454	-0.000164362	31652.5
1.059625268	0.21887596	0.221238941	0.224074975	0.322409809	0.325229585	0.327564478	0.240464076	0.256853461	0.27324304	0.289632559	0.306020677	0.011641328	0.010503089	0.009215157	-0.054897543	-0.052486852	-0.049768686	-0.001358313	-0.014755699	-0.026278449	-0.038933828	-0.052291304	-0.011218018	-0.006832636	-0.002664824	-0.003432506	0.016315576	0.040025786	0.007983581	0.004318652	-0.000975576	0.002881332	-0.01065614	7.11317E-05	7.18292E-05	7.2668E-05	0.000101819	0.000102659	0.000103375	7.75086E-05	8.23423E-05	8.71552E-05	9.1981E-05	9.68558E-05	-0.000508568	-0.000414539	-0.000327059	-0.001364457	-0.002109141	-0.002811913	-2.02489E-05	0.000104551	-1.22455E-05	7.5871E-06	0.000403437	-0.000135421	-0.000122292	-0.000123099	0.000150707	0.00023284	0.000293108	-0.000182784	-0.000182263	-0.000166084	-0.000199698	-0.000159888	33037.3
1.063629746	0.236496851	0.239020661	0.242049754	0.347080976	0.350091338	0.352582932	0.259554893	0.277060449	0.294566244	0.312071919	0.329575866	0.014564381	0.01335349	0.011981572	-0.054396953	-0.051960155	-0.049189776	0.000763421	-0.013275309	-0.025161147	-0.038753025	-0.052142121	-0.012146252	-0.007398203	-0.002880034	-0.004536483	0.016689032	0.042086918	0.008833011	0.004654284	-0.000871097	0.00243027	-0.01342266	7.04455E-05	7.04649E-05	7.049E-05	7.14252E-05	7.14492E-05	7.14845E-05	7.06299E-05	7.07611E-05	7.08686E-05	7.09923E-05	7.11633E-05	-0.000551658	-0.000449796	-0.000356124	-0.001473283	-0.002263448	-0.003011767	-2.09906E-05	0.000112615	-1.16591E-05	3.14425E-05	0.000431481	-0.000143762	-0.000130021	-0.000130942	0.00015546	0.00023917	0.000303791	-0.0001933	-0.000187914	-0.000176468	-0.000208667	-0.000155397	35085.5
1.067634225	0.254634261	0.257319748	0.260542929	0.372306883	0.375508577	0.378157377	0.279170156	0.297797948	0.316426098	0.33505401	0.353679776	0.017600166	0.01630903	0.014840892	-0.053825337	-0.051408641	-0.048610747	0.002905013	-0.011660195	-0.023868339	-0.038234953	-0.051541537	-0.013140668	-0.008022144	-0.003146904	-0.005945345	0.01680295	0.04393208	0.009619635	0.004935977	-0.000720992	0.001897719	-0.016420478	7.02233E-05	6.95951E-05	6.88434E-05	4.28118E-05	4.2054E-05	4.14356E-05	6.44954E-05	6.01355E-05	5.57489E-05	5.13825E-05	4.70594E-05	-0.000595583	-0.000485705	-0.000385579	-0.001584267	-0.002421074	-0.003214986	-2.12942E-05	0.000119398	-1.10517E-05	5.76952E-05	0.000461873	-0.000152834	-0.000138681	-0.00014004	0.00015555	0.000242368	0.000312577	-0.00020338	-0.00019225	-0.000185821	-0.00021429	-0.00015345	37097.9
1.071638823	0.273175299	0.276020527	0.279435486	0.397851706	0.401242226	0.40404591	0.299171388	0.318908066	0.33864516	0.358381957	0.378116041	0.02075191	0.019378185	0.017807936	-0.05333617	-0.050946485	-0.048119493	0.005088857	-0.009910312	-0.022380883	-0.037501171	-0.050789606	-0.014132822	-0.008634833	-0.003395902	-0.007611224	0.016693529	0.045582373	0.010404185	0.005235594	-0.000545098	0.001354178	-0.019611426	7.06208E-05	6.94452E-05	6.80368E-05	1.91876E-05	1.77661E-05	1.65926E-05	5.98953E-05	5.17372E-05	4.35498E-05	3.53875E-05	2.72633E-05	-0.000640496	-0.000522311	-0.000415324	-0.001696799	-0.002580797	-0.003419882	-2.1445E-05	0.000125851	-1.04773E-05	8.56684E-05	0.000494873	-0.000162207	-0.000147805	-0.000149958	0.000154011	0.000245005	0.000321227	-0.000213335	-0.000195092	-0.000194701	-0.000219793	-0.000154341	39079
1.073140502	0.28016308	0.283069104	0.286557078	0.40750584	0.410968184	0.413830787	0.306715041	0.326873899	0.347033203	0.367192149	0.387348115	0.021938376	0.020533362	0.018923976	-0.053167459	-0.050781455	-0.047934864	0.005901183	-0.00924756	-0.021795375	-0.037189335	-0.05049473	-0.014494546	-0.008852822	-0.003476498	-0.008240692	0.016650451	0.046202585	0.010708686	0.005364567	-0.000464039	0.00116822	-0.020802235	7.08233E-05	6.94549E-05	6.78151E-05	1.09248E-05	9.26908E-06	7.89952E-06	5.83375E-05	4.88412E-05	3.93147E-05	2.98153E-05	2.03519E-05	-0.000657501	-0.00053615	-0.00042652	-0.001739127	-0.00264096	-0.003497077	-2.15214E-05	0.000128227	-1.02737E-05	9.61953E-05	0.000507515	-0.000165758	-0.000151289	-0.000153794	0.000153736	0.00024668	0.000325438	-0.000217081	-0.00019585	-0.000197764	-0.000221932	-0.000155286	39815
1.075393081	0.290722549	0.293719321	0.297316253	0.422044933	0.425614446	0.428564876	0.318104208	0.338893175	0.35968262	0.380471677	0.401257306	0.023738287	0.02228702	0.02061896	-0.052991912	-0.050604876	-0.047720917	0.007131432	-0.008222433	-0.020872775	-0.036657341	-0.050060969	-0.015028219	-0.009167173	-0.003581038	-0.009135169	0.016629549	0.047171053	0.011191711	0.005585271	-0.000317423	0.000948583	-0.022527281	7.12443E-05	6.96328E-05	6.77015E-05	6.6866E-07	-1.2836E-06	-2.90122E-06	5.65401E-05	4.53567E-05	3.41414E-05	2.29568E-05	1.1805E-05	-0.000683408	-0.000557251	-0.000443591	-0.001802228	-0.00273072	-0.003612364	-2.17106E-05	0.000131893	-1.0255E-05	0.000111644	0.000526568	-0.000171029	-0.000156503	-0.000159621	0.000153397	0.000249677	0.000332344	-0.000222634	-0.000196746	-0.000201986	-0.000225437	-0.000158174	40911.9
1.076237679	0.294688344	0.297719121	0.301356852	0.42750144	0.431111068	0.434094399	0.322380781	0.343405783	0.364431292	0.385456383	0.406477869	0.024413494	0.022945015	0.021255098	-0.052937493	-0.050548274	-0.047648512	0.007594619	-0.007835075	-0.020519856	-0.036441199	-0.04990083	-0.01522979	-0.009286551	-0.003621746	-0.009458146	0.016633309	0.047544923	0.01137231	0.005668336	-0.000263057	0.000870932	-0.023163278	7.14119E-05	6.97167E-05	6.7685E-05	-2.84399E-06	-4.89863E-06	-6.60189E-06	5.59434E-05	4.41785E-05	3.23812E-05	2.06159E-05	8.88221E-06	-0.000693116	-0.000565161	-0.000449995	-0.001825842	-0.002764305	-0.003655511	-2.18036E-05	0.00013328	-1.02739E-05	0.000117337	0.000533642	-0.000172988	-0.000158443	-0.00016179	0.000153348	0.000250935	0.000335073	-0.000224696	-0.000197071	-0.000203407	-0.000226819	-0.000159562	41322
1.077504754	0.300650775	0.303732425	0.307431221	0.435694695	0.439364374	0.442396849	0.328808308	0.350186527	0.371565282	0.392943561	0.414318025	0.025432082	0.023937147	0.022213494	-0.052884027	-0.050490331	-0.04756533	0.008290628	-0.007244291	-0.019986901	-0.036094703	-0.049662422	-0.015534826	-0.009467923	-0.00368492	-0.009934464	0.016646188	0.048112277	0.011639595	0.00578714	-0.000195339	0.000745733	-0.024111677	7.16844E-05	6.98783E-05	6.77137E-05	-7.44523E-06	-9.63582E-06	-1.14528E-05	5.52044E-05	4.26698E-05	3.01018E-05	1.75679E-05	5.06386E-06	-0.000707728	-0.000577056	-0.000459608	-0.001861216	-0.00281463	-0.003720195	-2.19243E-05	0.000135453	-1.02473E-05	0.00012569	0.000544106	-0.000175981	-0.000161422	-0.00016513	0.00015322	0.000252876	0.000339223	-0.000227701	-0.000197589	-0.000205408	-0.000228847	-0.000162185	41934.3
1.079405308	0.309613228	0.312770844	0.316560894	0.447989494	0.451748759	0.454854637	0.338465482	0.360371351	0.382277757	0.404183686	0.426085383	0.026976643	0.025440652	0.023664523	-0.052847866	-0.050445836	-0.047480348	0.009341625	-0.006336434	-0.019206654	-0.035538226	-0.049296718	-0.016005397	-0.00975231	-0.003791414	-0.010618304	0.016692139	0.048985939	0.012029656	0.00595138	-0.000132634	0.000505811	-0.025526952	7.21198E-05	7.01743E-05	6.78426E-05	-1.31468E-05	-1.55095E-05	-1.74702E-05	5.43683E-05	4.08651E-05	2.73272E-05	1.38261E-05	3.52631E-07	-0.000729726	-0.000594958	-0.000474067	-0.001914102	-0.00288982	-0.003816909	-2.21183E-05	0.000138903	-9.74298E-06	0.000137813	0.000558968	-0.000180621	-0.000166051	-0.00017033	0.000152868	0.000255859	0.000345553	-0.000231982	-0.000198735	-0.000208279	-0.000231392	-0.000167073	42846.9
1.082256198	0.323134273	0.326404959	0.330330759	0.466469198	0.470361769	0.473576754	0.353020281	0.375711322	0.39840287	0.42109403	0.443780273	0.029360199	0.027757846	0.025896624	-0.05283989	-0.050425291	-0.047396772	0.010940385	-0.004897659	-0.018163655	-0.034674466	-0.048709679	-0.016752763	-0.010218492	-0.003988104	-0.011621661	0.016770365	0.050292578	0.012593298	0.00615222	-0.000164656	-2.9945E-05	-0.027682845	7.29716E-05	7.08555E-05	6.83192E-05	-1.98297E-05	-2.24053E-05	-2.45439E-05	5.36646E-05	3.89734E-05	2.42455E-05	9.55756E-06	-5.10522E-06	-0.000762911	-0.000622023	-0.000496007	-0.001992801	-0.003001594	-0.003960896	-2.24497E-05	0.000144864	-7.56969E-06	0.00015516	0.000579176	-0.000188239	-0.000173621	-0.000178902	0.000151906	0.000260277	0.000355076	-0.000237572	-0.000202108	-0.000213252	-0.000232946	-0.000175669	44208.3
1.086532593	0.343531281	0.346970767	0.351099253	0.494270533	0.498361975	0.501739562	0.37496084	0.398824364	0.422688276	0.446551919	0.470409781	0.033068109	0.031363737	0.029373661	-0.052798953	-0.050363775	-0.04723997	0.013469287	-0.002574991	-0.016701143	-0.033398118	-0.047807857	-0.017865868	-0.010907723	-0.004271794	-0.013142844	0.016854977	0.052203286	0.013396267	0.006400298	-0.000359065	-0.001172774	-0.031047007	7.42822E-05	7.19203E-05	6.90894E-05	-2.93893E-05	-3.22729E-05	-3.46686E-05	5.27353E-05	3.63307E-05	1.98863E-05	3.48538E-06	-1.28932E-05	-0.000812618	-0.000662584	-0.00052863	-0.002110261	-0.003168105	-0.004175727	-2.23787E-05	0.000154035	-1.27837E-06	0.00018115	0.000605869	-0.000200269	-0.000185334	-0.00019208	0.000150576	0.000266967	0.000369337	-0.000244925	-0.000209472	-0.000222561	-0.000233505	-0.000188509	46235.1
1.088136196	0.351179063	0.354682177	0.358887076	0.504709482	0.508875906	0.512314737	0.383190513	0.407496035	0.431801885	0.456107557	0.480407029	0.034456786	0.032714743	0.030677691	-0.052761413	-0.05031386	-0.047150142	0.014432646	-0.001701482	-0.016138319	-0.032915026	-0.047476094	-0.018270221	-0.011152547	-0.0043641	-0.01370198	0.016896077	0.052927658	0.013700414	0.006499001	-0.000415129	-0.001596309	-0.032304518	7.4672E-05	7.2207E-05	6.92527E-05	-3.35493E-05	-3.65615E-05	-3.90645E-05	5.21863E-05	3.5064E-05	1.7901E-05	7.8273E-07	-1.63143E-05	-0.000831253	-0.000677798	-0.000540814	-0.002154265	-0.003230464	-0.004256262	-2.22285E-05	0.000157292	1.09219E-06	0.000191061	0.00061576	-0.000204704	-0.000189618	-0.000196837	0.000150545	0.000269936	0.000375208	-0.000247695	-0.000212262	-0.000225953	-0.000233999	-0.000193178	46989.9
1.090541601	0.362657845	0.366256654	0.370576471	0.520386219	0.524665236	0.528196037	0.395544469	0.420514703	0.445485264	0.470455676	0.495419383	0.036530573	0.034733009	0.032627866	-0.052668966	-0.050200593	-0.046977367	0.015902013	-0.000385776	-0.015268241	-0.032201041	-0.046998978	-0.018838339	-0.011480057	-0.004461859	-0.014496824	0.017006645	0.054072343	0.014183735	0.006676232	-0.000451605	-0.002183351	-0.034148104	7.50913E-05	7.24645E-05	6.93163E-05	-4.02684E-05	-4.34817E-05	-4.61529E-05	5.11309E-05	3.28822E-05	1.45912E-05	-3.65297E-06	-2.18774E-05	-0.000859285	-0.000700681	-0.000559065	-0.002220745	-0.00332489	-0.004378531	-2.18303E-05	0.000161954	4.48364E-06	0.000205983	0.000630748	-0.000211206	-0.000195841	-0.000203621	0.000150931	0.000274528	0.000383995	-0.000251819	-0.000216432	-0.000231062	-0.000235371	-0.000199629	48113.7
1.094149709	0.37984547	0.383588552	0.38808164	0.543904185	0.548352957	0.552022338	0.414051801	0.440024465	0.465997398	0.491970241	0.517935514	0.039588936	0.037709597	0.035506602	-0.052474368	-0.049960244	-0.046636607	0.018121103	0.001568862	-0.013901809	-0.031143397	-0.046352446	-0.019672818	-0.011952206	-0.004588063	-0.015640993	0.017207755	0.055815138	0.014913833	0.006957182	-0.000447426	-0.002989682	-0.036829643	7.54459E-05	7.25409E-05	6.90593E-05	-5.21638E-05	-5.57208E-05	-5.86795E-05	4.89491E-05	2.87652E-05	8.53704E-06	-1.16408E-05	-3.18008E-05	-0.000901368	-0.000735058	-0.000586408	-0.002319599	-0.003465684	-0.004561304	-2.1058E-05	0.00016844	9.10396E-06	0.000228184	0.000653342	-0.000220685	-0.000204797	-0.000213101	0.000153169	0.000282805	0.000398624	-0.000257978	-0.000222289	-0.000238347	-0.000239113	-0.000208551	49782.8
1.097757816	0.397004485	0.400891811	0.405558139	0.567391813	0.572010219	0.575817883	0.432530135	0.459504962	0.486480057	0.513455033	0.540421605	0.04256187	0.040602468	0.038305011	-0.052256074	-0.049683329	-0.046248399	0.020321339	0.00348014	-0.012485997	-0.030082505	-0.045768358	-0.020465523	-0.012376535	-0.004661324	-0.016724193	0.01744787	0.057580434	0.015677575	0.007308895	-0.000386854	-0.003740232	-0.039371453	7.55233E-05	7.2317E-05	6.84742E-05	-6.53416E-05	-6.92696E-05	-7.2539E-05	4.62779E-05	2.39988E-05	1.67332E-06	-2.05982E-05	-4.28533E-05	-0.000943924	-0.000769828	-0.000613859	-0.002416695	-0.003604848	-0.00474268	-2.03653E-05	0.000174582	1.42068E-05	0.000249431	0.000675682	-0.000229724	-0.000213335	-0.000221906	0.000156774	0.000292341	0.000414642	-0.000264036	-0.000227616	-0.000244904	-0.000244298	-0.000217235	51440.8
1.101366043	0.414087832	0.418119133	0.422958344	0.590792716	0.59558022	0.59952575	0.450930506	0.478905737	0.506881237	0.534856558	0.5628227	0.045451529	0.043412831	0.041022398	-0.052047402	-0.049409732	-0.045857813	0.022492111	0.00534721	-0.011012753	-0.028990118	-0.04522365	-0.021257468	-0.012792	-0.004718396	-0.017802414	0.017684689	0.059342425	0.016455011	0.007719588	-0.000326469	-0.004500075	-0.04182744	7.53696E-05	7.18473E-05	6.76256E-05	-7.93902E-05	-8.37068E-05	-8.73019E-05	4.32402E-05	1.8764E-05	-5.76039E-06	-3.02274E-05	-5.4679E-05	-0.000987201	-0.000805206	-0.000641625	-0.002512889	-0.003743795	-0.004924532	-2.00533E-05	0.000180713	2.03335E-05	0.00026952	0.000697932	-0.000238354	-0.000221558	-0.000230195	0.000161038	0.000302517	0.000431399	-0.000269993	-0.000232265	-0.000250516	-0.000250683	-0.000226227	53088.7
1.106778145	0.439614207	0.443861663	0.448960483	0.625805199	0.63084656	0.63499862	0.478434384	0.507911861	0.537389517	0.566866994	0.596333921	0.049649291	0.047494236	0.04496672	-0.051798653	-0.049039759	-0.045289349	0.025695242	0.008091141	-0.008722662	-0.027254879	-0.044458468	-0.022416243	-0.013372931	-0.004749367	-0.019415526	0.0180299	0.061969884	0.01771469	0.008495615	-0.000174108	-0.005555455	-0.045337278	7.49421E-05	7.10109E-05	6.62987E-05	-9.78142E-05	-0.000102636	-0.000106655	3.90781E-05	1.17564E-05	-1.56164E-05	-4.29269E-05	-7.02228E-05	-0.001053522	-0.000859434	-0.000684111	-0.002655334	-0.003951192	-0.005196756	-2.05874E-05	0.000190214	3.06836E-05	0.000297949	0.000732136	-0.000250404	-0.000233287	-0.000241833	0.000168934	0.000319754	0.000458678	-0.000278537	-0.000238339	-0.00025715	-0.000261691	-0.000241466	55535.5
