MTS793|BTW|CHS|1|0|.|-|:|86|2|1|A

Data Header:                                                Time:     5.0942383 Sec       2017-12-15 10:42:49
Data Acquisition: Timed
Station Name: 1000B-20151015.cfg
Test File Name: Untitled test
1000kN-B Force 1000kN-B Displacement Time
Data Header:                                                Time:     5.0380859 Sec       2017-12-15 11:21:48
Data Acquisition: Timed
Station Name: 1000B-20151015.cfg
Test File Name: Untitled test
1000kN-B Force 1000kN-B Displacement Time
kN        mm        Sec
-129.38667 -157.08  1.0112305
-131.13802 -158.29001 2.0112305
-130.73953 -159.50401 3.0112305
-130.39363 -160.714 4.0112305
-130.63266 -161.92401 5.0112305


Data Header:                                                Time:     5.0375977 Sec       2017-12-15 11:22:51
Data Acquisition: Timed
Station Name: 1000B-20151015.cfg
Test File Name: Untitled test
1000kN-B Force 1000kN-B Displacement Time
kN        mm        Sec
-128.35683 -163.08  1.0107422
-129.82794 -164.29601 2.0107422
-129.83688 -165.5   3.0107422
-129.12366 -166.71201 4.0107422
-129.32324 -167.92001 5.0107422


Data Header:                                                Time:     100.03662 Sec       2017-12-15 11:28:32
Data Acquisition: Timed
Station Name: 1000B-20151015.cfg
Test File Name: Untitled test
1000kN-B Force 1000kN-B Displacement Time
kN        mm        Sec
-115.76662 -166.48001 1.0107422
-109.30312 -164.78401 2.0107422
-103.81783 -163.08601 3.0107422
-98.445473 -161.40001 4.0107422
-93.002197 -159.70801 5.0107422
-87.717041 -158.01801 6.0107422
-82.428932 -156.33  7.0107422
-77.256538 -154.64401 8.0107422
-71.940994 -152.95801 9.0107422
-66.781387 -151.272 10.010742
-61.64978 -149.586  11.010742
-56.596073 -147.90001 12.010742
-51.569759 -146.214 13.010742
-46.709873 -144.53201 14.010742
-41.961388 -142.84801 15.010742
-37.254013 -141.164 16.010742
-32.652454 -139.48401 17.010742
-28.102999 -137.804 18.010742
-23.701714 -136.12001 19.010742
-19.384165 -134.436 20.010742
-15.267984 -132.752 21.010742
-11.276822 -131.07001 22.010742
-7.3678422 -129.392 23.010742
-3.6772425 -127.71201 24.010742
-0.11310694 -126.03001 25.010742
3.1838737 -124.35001 26.010742
6.3861084 -122.66801 27.010742
9.4904222 -120.98601 28.010742
12.398297 -119.304  29.010742
15.617503 -117.62401 30.010742
18.828596 -115.94401 31.010742
21.772043 -114.26601 32.010742
24.907858 -112.58401 33.010742
27.933216 -110.90401 34.010742
30.885473 -109.22201 35.010742
33.337227 -107.538  36.010742
35.931919 -105.86   37.010742
38.271595 -104.18   38.010742
40.028248 -102.50201 39.010742
41.749485 -100.82201 40.010742
43.179199 -99.140007 41.010742
44.49395  -97.460007 42.010742
45.309612 -95.780006 43.010742
46.298656 -94.098007 44.010742
47.239975 -92.418007 45.010742
47.791573 -90.738007 46.010742
48.626793 -89.060005 47.010742
49.428417 -87.380005 48.010742
50.171635 -85.700005 49.010742
50.685276 -84.018005 50.010742
51.530357 -82.338005 51.010742
52.345631 -80.658005 52.010742
52.937317 -78.978004 53.010742
53.822964 -77.298004 54.010742
54.651093 -75.618004 55.010742
55.226486 -73.942001 56.010742
56.070271 -72.258003 57.010742
56.921833 -70.578003 58.010742
57.669331 -68.898003 59.010742
58.202381 -67.218002 60.010742
59.012955 -65.538002 61.010742
59.666721 -63.858002 62.010742
60.299679 -62.178001 63.010742
60.987404 -60.5     64.010742
61.648346 -58.818001 65.010742
62.046547 -57.138   66.010742
62.797333 -55.456001 67.010742
63.607204 -53.776001 68.010742
64.320435 -52.098   69.010742
64.702591 -50.418003 70.010742
65.336479 -48.740002 71.010742
65.922714 -47.060001 72.010742
66.120193 -45.378002 73.010742
66.646225 -43.695999 74.010742
67.192848 -42.014   75.010742
67.392189 -40.334   76.010742
68.115509 -38.658001 77.010742
68.585312 -36.976002 78.010742
68.866463 -35.299999 79.010742
68.674042 -33.619999 80.010742
68.954117 -31.938   81.010742
69.317833 -30.257999 82.010742
70.003662 -28.578001 83.010742
71.046005 -26.896   84.010742
72.066689 -25.218   85.010742
73.008018 -23.535999 86.010742
73.698547 -21.858   87.010742
74.533257 -20.18    88.010742
75.376602 -18.497999 89.010742
76.146484 -16.817999 90.010742
76.796906 -15.136   91.010742
77.707382 -13.455999 92.010742
78.639503 -11.778   93.010742
79.452347 -10.098   94.010742
80.012344 -8.4199991 95.010742
80.825867 -6.7399993 96.010742
81.849373 -5.0579991 97.010742
82.644669 -3.3779991 98.010742
83.72081  -1.697999 99.010742
84.759926 -0.017998934 100.01074

