0, 0
0.000100, 4.214316
0.000200, 8.243124
0.000300, 12.086423
0.000400, 15.744214
0.000500, 19.216496
0.000600, 22.503269
0.000700, 25.604534
0.000800, 28.520291
0.000900, 31.250538
0.001000, 33.795278
0.001100, 36.154508
0.001200, 38.328230
0.001300, 40.316444
0.001400, 42.119149
0.001500, 43.736345
0.001600, 45.168033
0.001700, 46.414212
0.001800, 47.474882
0.001900, 48.350044
0.002000, 49.039698
0.002100, 49.543843
0.002200, 49.862479
0.002300, 49.995607
0.002400, 49.998295
0.002500, 49.976586
0.002600, 49.904479
0.002700, 49.752567
0.002800, 49.497129
0.002900, 49.122360
0.003000, 48.620993
0.003100, 47.993806
0.003200, 47.248377
0.003300, 46.397430
0.003400, 45.457067
0.003500, 44.445112
0.003600, 43.379706
0.003700, 42.278237
0.003800, 41.156598
0.003900, 40.028750
0.004000, 38.906533
0.004100, 37.799660
0.004200, 36.715836
0.004300, 35.660949
0.004400, 34.639304
0.004500, 33.653862
0.004600, 32.706472
0.004700, 31.798080
0.004800, 30.928919
0.004900, 30.098667
0.005000, 29.306584
0.005100, 28.551624
0.005200, 27.832521
0.005300, 27.147866
0.005400, 26.496159
0.005500, 25.875858
0.005600, 25.285410
0.005700, 24.723273
0.005800, 24.187943
0.005900, 23.677958
0.006000, 23.191913
0.006100, 22.728466
0.006200, 22.286336
0.006300, 21.864311
0.006400, 21.461242
0.006500, 21.076047
0.006600, 20.707707
0.006700, 20.355263
0.006800, 20.017816
0.006900, 19.694521
0.007000, 19.384587
0.007100, 19.087270
0.007200, 18.801876
0.007300, 18.527754
0.007400, 18.264292
0.007500, 18.010920
0.007600, 17.767100
0.007700, 17.532332
0.007800, 17.306145
0.007900, 17.088096
0.008000, 16.877771
0.008100, 16.674783
0.008200, 16.478765
0.008300, 16.289375
0.008400, 16.106290
0.008500, 15.929208
0.008600, 15.757842
0.008700, 15.591925
0.008800, 15.431203
0.008900, 15.275439
0.009000, 15.124407
0.009100, 14.977896
0.009200, 14.835704
0.009300, 14.697644
0.009400, 14.563536
0.009500, 14.433212
0.009600, 14.306512
0.009700, 14.183284
0.009800, 14.063384
0.009900, 13.946678
0.010000, 13.833036
0.010100, 13.722337
0.010200, 13.614463
0.010300, 13.509305
0.010400, 13.406759
0.010500, 13.306725
0.010600, 13.209108
0.010700, 13.113817
0.010800, 13.020769
0.010900, 12.929879
0.011000, 12.841072
0.011100, 12.754272
0.011200, 12.669409
0.011300, 12.586416
0.011400, 12.505226
0.011500, 12.425780
0.011600, 12.348018
0.011700, 12.271884
0.011800, 12.197324
0.011900, 12.124286
0.012000, 12.052722
0.012100, 11.982583
0.012200, 11.913825
0.012300, 11.846403
0.012400, 11.780278
0.012500, 11.715408
0.012600, 11.651755
0.012700, 11.589284
0.012800, 11.527957
0.012900, 11.467742
0.013000, 11.408605
0.013100, 11.350516
0.013200, 11.293445
0.013300, 11.237362
0.013400, 11.182239
0.013500, 11.128050
0.013600, 11.074769
0.013700, 11.022371
0.013800, 10.970831
0.013900, 10.920128
0.014000, 10.870238
0.014100, 10.821140
0.014200, 10.772813
0.014300, 10.725238
0.014400, 10.678394
0.014500, 10.632263
0.014600, 10.586828
0.014700, 10.542071
0.014800, 10.497974
0.014900, 10.454523
0.015000, 10.411700
0.015100, 10.369491
0.015200, 10.327881
0.015300, 10.286855
0.015400, 10.246401
0.015500, 10.206504
0.015600, 10.167152
0.015700, 10.128332
0.015800, 10.090032
0.015900, 10.052241
0.016000, 10.014946
0.016100, 9.978137
0.016200, 9.941803
0.016300, 9.905933
0.016400, 9.870518
0.016500, 9.835548
0.016600, 9.801014
0.016700, 9.766905
0.016800, 9.733213
0.016900, 9.699930
0.017000, 9.667046
0.017100, 9.634554
0.017200, 9.602446
0.017300, 9.570714
0.017400, 9.539350
0.017500, 9.508346
0.017600, 9.477697
0.017700, 9.447395
0.017800, 9.417433
0.017900, 9.387804
0.018000, 9.358502
0.018100, 9.329522
0.018200, 9.300856
0.018300, 9.272499
0.018400, 9.244445
0.018500, 9.216689
0.018600, 9.189224
0.018700, 9.162047
0.018800, 9.135150
0.018900, 9.108531
0.019000, 9.082182
0.019100, 9.056101
0.019200, 9.030281
0.019300, 9.004719
0.019400, 8.979409
0.019500, 8.954348
0.019600, 8.929531
0.019700, 8.904955
0.019800, 8.880614
0.019900, 8.856505
0.020000, 8.832625
0.020100, 8.808969
0.020200, 8.785533
0.020300, 8.762315
0.020400, 8.739310
0.020500, 8.716515
0.020600, 8.693927
0.020700, 8.671543
0.020800, 8.649358
0.020900, 8.627371
0.021000, 8.605577
0.021100, 8.583974
0.021200, 8.562560
0.021300, 8.541330
0.021400, 8.520283
0.021500, 8.499415
0.021600, 8.478724
0.021700, 8.458207
0.021800, 8.437861
0.021900, 8.417685
0.022000, 8.397675
0.022100, 8.377829
0.022200, 8.358144
0.022300, 8.338620
0.022400, 8.319252
0.022500, 8.300039
0.022600, 8.280978
0.022700, 8.262068
0.022800, 8.243307
0.022900, 8.224691
0.023000, 8.206220
0.023100, 8.187892
0.023200, 8.169703
0.023300, 8.151653
0.023400, 8.133739
0.023500, 8.115960
0.023600, 8.098314
0.023700, 8.080799
0.023800, 8.063414
0.023900, 8.046156
0.024000, 8.029024
0.024100, 8.012017
0.024200, 7.995132
0.024300, 7.978368
0.024400, 7.961724
0.024500, 7.945198
0.024600, 7.928789
0.024700, 7.912494
0.024800, 7.896314
0.024900, 7.880245
0.025000, 7.864288
0.025100, 7.848440
0.025200, 7.832700
0.025300, 7.817067
0.025400, 7.801539
