MTS793|BTW|CHS|1|0|.|-|:|86|2|1|A

Data Header:                                                Time:     5.0585938 Sec       2017-12-18 14:46:31
15.59653  4.842001  3.0112305
14.130992 4.4380007 4.0112305
12.671628 4.0340009 5.0112305


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 14:48:13
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
11.091935 3.6440008 1.0117188
9.3556299 3.2460008 2.0117188
7.4878683 2.8360007 3.0117188
5.552474  2.4320009 4.0117188
3.5016935 2.0300007 5.0117188


Data Header:                                                Time:     5.0375977 Sec       2017-12-18 14:48:24
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
1.5057366 1.6340008 1.0107422
-0.6354264 1.2240007 2.0107422
-2.6694026 0.83600068 3.0107422
-4.7802892 0.43000069 4.0107422
-6.8159199 0.030000661 5.0107422


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:48:41
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-8.7435465 -0.36199936 1.0107422
-10.6881  -0.76199937 2.0107422
-12.620915 -1.1619993 3.0107422
-14.566176 -1.5659994 4.0107422
-16.457777 -1.9739994 5.0107422


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:48:57
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-16.27154 -2.3599994 1.0112305
-18.387217 -2.7619994 2.0112305
-20.293716 -3.1639996 3.0112305
-20.985447 -3.5619996 4.0112305
-22.911142 -3.9699996 5.0112305


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 14:49:10
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-24.586945 -4.3619995 1.0112305
-26.575542 -4.7579994 2.0112305
-27.483025 -5.1679997 3.0112305
-29.030277 -5.5639997 4.0112305
-30.859943 -5.9679995 5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:49:19
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-32.444088 -6.3619995 1.0112305
-34.299973 -6.7659998 2.0112305
-35.018818 -7.1719995 3.0112305
-36.678333 -7.5719995 4.0112305
-38.384491 -7.9779997 5.0112305


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 14:49:32
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-39.678944 -8.368   1.0107422
-41.490517 -8.7679996 2.0107422
-42.45874 -9.1739998 3.0107422
-43.684345 -9.5719995 4.0107422
-45.394077 -9.9779997 5.0107422


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 14:49:44
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-42.653549 -9.6539993 1.0112305
-40.282627 -9.2519999 2.0112305
-37.968319 -8.8499994 3.0112305
-35.69186 -8.4460001 4.0112305
-33.41116 -8.0419998 5.0112305


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 14:49:54
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-31.268394 -7.6419997 1.0107422
-29.121376 -7.2379999 2.0107422
-27.028173 -6.8339996 3.0107422
-24.961931 -6.4339995 4.0107422
-22.935211 -6.0299997 5.0107422


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 14:50:03
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-20.957972 -5.6379995 1.0112305
-19.027205 -5.2359996 2.0112305
-17.157009 -4.8379993 3.0112305
-15.239874 -4.4299994 4.0112305
-13.448063 -4.0259995 5.0112305


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 14:50:14
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-11.740476 -3.6379995 1.0107422
-10.186806 -3.2359996 2.0107422
-8.7180424 -2.8299994 3.0107422
-7.2617841 -2.4299994 4.0107422
-5.8330545 -2.0239995 5.0107422


Data Header:                                                Time:     5.0390625 Sec       2017-12-18 14:50:24
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-4.4964714 -1.6359994 1.0112305
-3.0769095 -1.2279994 2.0112305
-1.6506549 -0.82999939 3.0112305
-0.15303533 -0.41999936 4.0112305
1.2807932 -0.021999342 5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:50:35
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
2.6349149 0.36200067 1.0112305
4.084341  0.76400071 2.0112305
5.490665  1.1660007 3.0112305
6.9006991 1.5660007 4.0112305
8.3544168 1.9740008 5.0112305


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 14:50:47
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
9.6655836 2.3620007 1.0117188
11.057836 2.7600007 2.0117188
12.488791 3.1640007 3.0117188
13.878888 3.5680008 4.0117188
15.242803 3.9720008 5.0117188


Data Header:                                                Time:     5.0429688 Sec       2017-12-18 14:50:59
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
16.608936 4.3640008 1.0126953
17.979277 4.7680011 2.0126953
19.322533 5.1600008 3.0126953
20.681931 5.5700011 4.0126953
22.042067 5.9680009 5.0126953


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:51:07
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
23.351    6.3700008 1.0112305
24.705292 6.7700009 2.0112305
26.064348 7.1620011 3.0112305
27.373373 7.5700011 4.0112305
28.60873  7.9740009 5.0112305


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 14:51:16
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
29.782301 8.3720007 1.0117188
30.943939 8.7740011 2.0117188
31.989849 9.1740007 3.0117188
33.049213 9.578001  4.0117188
34.416752 9.9780016 5.0117188


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:51:25
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
32.47287  9.670001  1.0107422
30.694948 9.2600012 2.0107422
29.021626 8.854001  3.0107422
27.445015 8.4480009 4.0107422
25.897627 8.0440006 5.0107422


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:51:34
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
24.346889 7.6400008 1.0117188
22.891737 7.2400012 2.0117188
21.442097 6.8400011 3.0117188
19.967388 6.434001  4.0117188
18.558441 6.0280008 5.0117188


Data Header:                                                Time:     5.0395508 Sec       2017-12-18 14:51:43
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
17.183155 5.6320009 1.0107422
15.762463 5.2320008 2.0107422
14.388412 4.8260007 3.0107422
13.018092 4.420001  4.0107422
11.61509  4.0220008 5.0107422


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 14:51:51
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
10.336246 3.6280007 1.0112305
8.9827204 3.2280009 2.0112305
7.586997  2.8300009 3.0112305
6.2208114 2.4280007 4.0112305
4.8492208 2.0200007 5.0112305


Data Header:                                                Time:     5.0385742 Sec       2017-12-18 14:51:58
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
3.4802012 1.6280007 1.0107422
2.1259255 1.2240007 2.0107422
0.76237285 0.82400072 3.0107422
-0.6565693 0.42200068 4.0107422
-2.0346885 0.022000659 5.0107422


Data Header:                                                Time:     5.0415039 Sec       2017-12-18 14:52:07
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-3.3773463 -0.37599936 1.0112305
-4.7854013 -0.77399939 2.0112305
-6.1513324 -1.1739994 3.0112305
-7.4921579 -1.5759994 4.0112305
-8.8791037 -1.9779994 5.0112305


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 14:52:15
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-10.214839 -2.3799994 1.0112305
-11.597505 -2.7799995 2.0112305
-13.093451 -3.1779995 3.0112305
-14.753881 -3.5819995 4.0112305
-16.495117 -3.9859996 5.0112305


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 14:52:24
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-18.206381 -4.3679996 1.0107422
-20.074076 -4.7739997 2.0107422
-21.931625 -5.1699996 3.0107422
-23.823549 -5.5739994 4.0107422
-25.734221 -5.9739995 5.0107422


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:52:34
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-27.599533 -6.3719997 1.0112305
-29.543283 -6.7739997 2.0112305
-31.559204 -7.1779995 3.0112305
-33.488209 -7.5739999 4.0112305
-35.471611 -7.9779997 5.0112305


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 14:52:47
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-37.325947 -8.368   1.0112305
-39.308052 -8.7679996 2.0112305
-41.264877 -9.1659994 3.0112305
-43.284157 -9.5699997 4.0112305
-45.229031 -9.9759998 5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:52:57
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-42.886639 -9.6539993 1.0112305
-40.493385 -9.2559996 2.0112305
-38.194736 -8.8540001 3.0112305
-35.857887 -8.4439993 4.0112305
-33.584969 -8.0439997 5.0112305


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 14:53:08
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-31.403852 -7.6499996 1.0107422
-29.223394 -7.2459998 2.0107422
-27.126398 -6.8399997 3.0107422
-25.007565 -6.4379997 4.0107422
-22.948738 -6.0379996 5.0107422


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:53:17
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-20.923061 -5.6379995 1.0117188
-18.921457 -5.2359996 2.0117188
-16.975533 -4.8319998 3.0117188
-15.111451 -4.4299994 4.0117188
-13.278795 -4.0339994 5.0117188


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 14:53:28
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-11.5456  -3.6339996 1.0112305
-9.9506102 -3.2339995 2.0112305
-8.4348192 -2.8279996 3.0112305
-7.0440145 -2.4299994 4.0112305
-5.6629138 -2.0279994 5.0112305


Data Header:                                                Time:     5.0380859 Sec       2017-12-18 14:53:38
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-4.2781339 -1.6339995 1.0107422
-2.9329107 -1.2339994 2.0107422
-1.5668265 -0.82799935 3.0107422
-0.10926145 -0.42799935 4.0107422
1.3321157 -0.023999343 5.0107422


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:54:24
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-2.6819956 -1.0579994 1.0117188
-7.189023 -2.3219995 2.0117188
-11.516532 -3.4739995 3.0117188
-17.184896 -4.6779995 4.0117188
-23.194191 -5.8859997 5.0117188


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 14:54:59
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-29.147764 -7.0459995 1.0112305
-35.597179 -8.2480001 2.0112305
-42.22361 -9.4580002 3.0112305
-48.402336 -10.676  4.0112305
-51.70208 -11.888   5.0112305


Data Header:                                                Time:     5.0415039 Sec       2017-12-18 14:55:11
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-56.793571 -13.066  1.0112305
-60.32756 -14.274   2.0112305
-64.507446 -15.478  3.0112305
-68.539375 -16.688  4.0112305
-72.410385 -17.896  5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:55:29
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-76.515419 -19.068001 1.0112305
-79.363136 -20.27   2.0112305
-82.915428 -21.474001 3.0112305
-86.230286 -22.688  4.0112305
-89.334518 -23.894001 5.0112305


Data Header:                                                Time:     5.0395508 Sec       2017-12-18 14:55:43
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-92.641251 -25.07   1.0102539
-94.540611 -26.274  2.0102539
-97.095268 -27.482  3.0102539
-99.297409 -28.692001 4.0102539
-101.23331 -29.898001 5.0102539


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:56:00
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-103.55243 -31.072001 1.0112305
-99.669525 -32.285999 2.0112305
-95.646103 -33.482002 3.0112305
-95.853691 -34.695999 4.0112305
-95.493599 -35.896  5.0112305


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 14:57:41
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-97.182564 -37.040001 1.0112305
-96.898132 -38.25   2.0112305
-98.016937 -39.458  3.0112305
-98.889458 -40.666  4.0112305
-100.24651 -41.884003 5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:57:57
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-101.45937 -43.060001 1.0112305
-100.46515 -44.266003 2.0112305
-101.05061 -45.478001 3.0112305
-101.82027 -46.684002 4.0112305
-102.32378 -47.896  5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:58:18
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-103.99626 -49.062  1.0112305
-103.92109 -50.264  2.0112305
-104.66407 -51.466003 3.0112305
-106.10995 -52.668003 4.0112305
-108.0045 -53.880001 5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:58:32
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-110.91283 -55.070004 1.0112305
-112.36132 -56.272003 2.0112305
-114.27447 -57.482002 3.0112305
-115.95985 -58.692001 4.0112305
-117.55834 -59.894001 5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 14:58:55
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-119.29576 -61.046001 1.0107422
-120.2601 -62.246002 2.0107422
-121.75685 -63.464001 3.0107422
-123.01257 -64.674004 4.0107422
-124.2352 -65.878006 5.0107422


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 14:59:33
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-125.46198 -67.034004 1.0117188
-126.24244 -68.237999 2.0117188
-127.22157 -69.454002 3.0117188
-128.05518 -70.664001 4.0117188
-128.78061 -71.872002 5.0117188


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 15:00:17
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-129.62068 -73.028  1.0112305
-130.26337 -74.236  2.0112305
-131.10254 -75.450005 3.0112305
-130.94864 -76.670006 4.0112305
-131.35149 -77.872002 5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 15:00:35
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-132.41487 -79.046005 1.0112305
-132.47282 -80.256004 2.0112305
-132.76653 -81.468002 3.0112305
-133.30118 -82.678001 4.0112305
-134.10818 -83.886002 5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 15:01:33
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-134.70145 -85.026001 1.0112305
-135.33702 -86.244003 2.0112305
-136.15649 -87.456001 3.0112305
-136.6456 -88.666   4.0112305
-136.9214 -89.876007 5.0112305


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 15:01:52
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-137.8399 -91.042007 1.0102539
-137.97116 -92.248001 2.0102539
-138.51732 -93.452003 3.0102539
-139.05542 -94.670006 4.0102539
-139.57291 -95.878006 5.0102539


Data Header:                                                Time:     5.0419922 Sec       2017-12-18 15:02:22
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-139.89865 -97.032005 1.0117188
-140.3127 -98.244003 2.0117188
-140.85255 -99.454002 3.0117188
-141.21463 -100.66801 4.0117188
-141.69147 -101.88  5.0117188


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 15:02:37
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-142.53342 -103.054 1.0112305
-142.54927 -104.25401 2.0112305
-142.92508 -105.47  3.0112305
-143.22246 -106.67001 4.0112305
-143.6288 -107.884  5.0112305


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 15:03:35
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-143.31805 -109.022 1.0112305
-143.96451 -110.23801 2.0112305
-144.69876 -111.45  3.0112305
-145.13077 -112.664 4.0112305
-145.23444 -113.866 5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 15:04:09
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-145.04509 -115.02601 1.0112305
-145.36644 -116.232 2.0112305
-145.80147 -117.44  3.0112305
-146.06856 -118.65601 4.0112305
-146.22916 -119.87  5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 15:08:10
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-144.6904 -121.01   1.0107422
-145.89983 -122.22201 2.0107422
-146.93668 -123.436 3.0107422
-147.27257 -124.658 4.0107422
-147.41499 -125.868 5.0107422


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 15:09:11
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-146.92157 -127.01  1.0112305
-147.46228 -128.226 2.0112305
-148.04869 -129.43401 3.0112305
-148.3963 -130.65201 4.0112305
-148.60103 -131.862 5.0112305


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 15:10:21
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-147.95543 -133.00601 1.0112305
-148.71939 -134.216 2.0112305
-149.47296 -135.436 3.0112305
-149.84695 -136.65001 4.0112305
-150.06612 -137.86  5.0112305


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 15:11:56
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-149.08586 -139     1.0112305
-150.14444 -140.218 2.0112305
-150.98634 -141.43001 3.0112305
-151.41856 -142.65001 4.0112305
-151.71696 -143.86  5.0112305


Data Header:                                                Time:     5.0410156 Sec       2017-12-18 15:14:40
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-150.05931 -145.002 1.0117188
-151.31761 -146.21201 2.0117188
-152.41692 -147.42401 3.0117188
-152.92436 -148.64  4.0117188
-153.31245 -149.856 5.0117188


Data Header:                                                Time:     5.0400391 Sec       2017-12-18 15:15:53
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-152.52596 -151.00601 1.0107422
-153.43286 -152.22  2.0107422
-154.19476 -153.42801 3.0107422
-154.60699 -154.65601 4.0107422
-154.78349 -155.86  5.0107422


Data Header:                                                Time:     5.0405273 Sec       2017-12-18 15:18:13
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-153.46304 -157.00401 1.0112305
-154.58765 -158.218 2.0112305
-155.46103 -159.42801 3.0112305
-155.80411 -160.65001 4.0112305
-155.94073 -161.854 5.0112305


Data Header:                                                Time:     100.03906 Sec       2017-12-18 15:22:18
Data Acquisition: Timed
Station Name: A tempo 20140725.cfg
Test File Name: Untitled test.tst
1000kN-A Force 1000kN-A Displacement Time
kN        mm        Sec
-139.1226 -160.58   1.0117188
-129.34372 -158.95401 2.0117188
-120.13909 -157.32001 3.0117188
-111.5435 -155.686  4.0117188
-103.22049 -154.052 5.0117188
-95.072609 -152.418 6.0117188
-87.302864 -150.78401 7.0117188
-79.901718 -149.15601 8.0117188
