-.5e-1	-408.799771038744
-.4816666667e-1	-406.917836708149
-.4633333334e-1	-401.188081255666
-.4450000001e-1	-391.731605813932
-.4266666668e-1	-380.99792849725
-.4083333335e-1	-369.949714589571
-.3900000002e-1	-358.586964090893
-.3716666669e-1	-346.909677001218
-.3533333336e-1	-334.917853320545
-.3350000003e-1	-322.874203297467
-.3166666670e-1	-311.307287143102
-.2983333337e-1	-300.232078342345
-.2800000004e-1	-289.648576895198
-.2616666671e-1	-279.556782801659
-.2433333338e-1	-270.022235592265
-.2250000005e-1	-261.834762079454
-.2066666672e-1	-255.225902025982
-.1883333339e-1	-250.195655431847
-.1700000006e-1	-246.589677280244
-.1516666673e-1	-241.034712836943
-.1333333340e-1	-232.155045365468
-.1150000007e-1	-219.215748948239
-.9666666737e-2	-198.134884500903
-.7833333404e-2	-168.483433827527
-.6000000071e-2	-131.785298128075
-.4166666738e-2	-105.524597224423
-.2333333405e-2	-63.927843746989
-.500000072e-3	-12.7343328849363
.1333333261e-2	31.5430558797584
.3166666594e-2	75.3061353127333
.4999999927e-2	113.429500823771
.6833333260e-2	146.068710042124
.8666666593e-2	175.96697792505
.1049999993e-1	200.189034563187
.1233333326e-1	215.216713917229
.1416666659e-1	225.753548060965
.1599999992e-1	237.870492674488
.1783333325e-1	251.513080800988
.1966666658e-1	264.176139765533
.2149999991e-1	274.659999012921
.2333333324e-1	282.964658543151
.2516666657e-1	289.113441180818
.2699999990e-1	295.213402286616
.2883333323e-1	302.633530459636
.3066666656e-1	311.373825699879
.3249999989e-1	321.434288007344
.3433333322e-1	332.814917382033
.3616666655e-1	344.983927734462
.3799999988e-1	356.144438785291
.3983333321e-1	366.149508819801
.4166666654e-1	374.999137837992
.4349999987e-1	382.693325839862
.4533333320e-1	389.2419138815
.4716666653e-1	394.992289027751
.4899999986e-1	400.117113101133
.5083333319e-1	404.616386101644
.5266666652e-1	408.490108029286
.5449999985e-1	411.700738126584
.5633333318e-1	413.665702890944
.5816666651e-1	414.185840713201
.5999999984e-1	413.261151593354
